facility_id,data_sources,original_ids,last_updated,facility_name,operator_name,address,phone,prefecture,process_tags,daily_capacity,accepted_materials,is_registered,is_certified,is_methane,registration_no,expiration_date,url,description,image_url,latitude,longitude
12330e33-9b95-442f-9e4e-8582049d8c5b,['certified'],{'certified': '59'},2026-01-06T23:31:49.982032,株式会社柏崎エコクリエイ / ティブ 夏渡工場,株式会社柏崎エコクリエイティ / ブ,新潟県柏崎市大字東長鳥字 大林乙2910番地17,,,['肥料化'],,,False,True,False,17.0,,,食品関連事業者: 株式会社ウオロク / 株式会社たかの / 寺泊中央水産株式会社 / 山六水産株式会社 / 株式会社中央開発 / 株式会社寺泊浜焼センター / 株式会社雅裳苑 / 有限会社外長商店 / 株式会社百萬粒 / 有限会社萩野商店 / 有限会社うなぎの井口 / 収集先: 新潟県 ：柏崎市、長岡 / 市、小千谷市、弥彦村 / 静岡県 ：浜松市 / 食品関連事業者: 株式会社マルイ / 株式会社たかの / 原酒造株式会社 / えちご中越農業協同組合 / 株式会社ビップ / 株式会社ニッカイ米山 / 収集先: 新潟県 ：長岡市、柏崎 / 市、小千谷市 / 食品関連事業者: 株式会社原信 / 株式会社ウオロク / 株式会社スポット / イオンリテール株式会社 / 株式会社リオン・ドールコーポ / レーション / 株式会社丸魚魚沼水産 / ハフマンフーズ株式会社 / 魚沼漁業協同組合 / 有限会社小島鮮魚 / 十日町農業協同組合 / 株式会社ジェイエイサービス柏崎 / 原酒造株式会社 / 収集先: 新潟県 ：長岡市、小千 / 谷市、魚沼市、南魚沼 / 市、十日町市,,37.3808037,138.6995411
1663847c-ea76-4a58-9af0-42f3962bae0b,['registered'],{'registered': '5'},2026-01-06T23:31:49.988878,株式会社ホーネンアグリ 越路原工場,株式会社ホーネンアグリ,新潟県長岡市不動沢字原畑1744番,0258-92-3890,,['肥料化事業'],,,True,False,False,5.0,R11.3.5,,,,37.3643553,138.7519193
b29ca141-6ce6-4f31-a5b3-f6d9b19a5f28,['methane'],{'methane': '22'},2026-01-06T23:31:49.993265,長岡市生ごみバイオガス発電センター,(株)長岡バイオキューブ,新潟県長岡市寿3丁目6番1 号,,新潟県,['湿式中温'],65.0,"家庭系生ごみ, 事業系生ごみ",False,False,True,,,,事業方式: PFI事業（BTO方式）,,37.4849961,138.8549181
d5867013-f0a0-49f8-9801-449776747f51,['syokuri'],{'syokuri': '470'},2026-01-06T23:31:49.997718,株式会社ホーネンアグリ,株式会社ホーネンアグリ,新潟県長岡市飯塚1986,0258-92-3890,新潟県,['肥料化'],,食品リサイクラー,False,False,False,,,http://www.honenagri.com/,弊社は、培養土メーカーとして、農業用、家庭園芸用、造園用の培養土や土壌改良材を製造、販売しています。食品残さや、食品工場から排出される脱水ケーキ（汚泥）を、培養土原料としてリサイクルしています。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,37.385751,138.7528218
7aab62ae-f0ed-45d0-8f1b-bc64e83985f0,['syokuri'],{'syokuri': '612'},2026-01-06T23:31:50.003372,株式会社オルタナフィ－ド,株式会社オルタナフィ－ド,東京都中央区新川一丁目3番21号 BIZSMART茅場町305,03-6868-4159,東京都,[],,コンサルタント / その他,False,False,False,,,http://www.alternafeed.com/,畜産業の使命は、草食動物にしても雑食動物にしても、食料として利用できないもの、あるいは有効にできにくいものを利用して、畜産物（つまり人間にとって必要な良質なたんぱく源）を生産することと考えます。私たちは、既存のものに取ってかわる新しい（オルタナティブな）飼料原料を開拓し、畜産農家へ橋渡しする会社です。日本各地の、食品工場から畜産農家へ、リキッド、モイスト、ドライ状の各種副産物飼料を流通しています。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.6777114,139.7805091
b0b09707-aab9-44b4-be1a-5bb15fbfb476,['registered'],{'registered': '15'},2026-01-06T23:31:50.008982,八王子バイオマス・エコセンター,イズミ環境株式会社,東京都八王子市南大沢三丁目24番地,042-682-4070,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,15.0,R9.2.9,,,,35.6028082,139.3874847
101de201-05bb-4b1c-931a-7434bb37ed29,['registered'],{'registered': '7'},2026-01-06T23:31:50.016218,ＩＧＡＲＡＳＨＩ資源リサイクルセンター,株式会社五十嵐商会,東京都北区浮間四丁目21番7号,03-3922-7547,,"['飼料化事業', '肥料化事業']",,"一般廃棄物, 有価物",True,False,False,7.0,R11.7.7,,,,35.7869104,139.6929123
87984161-10a6-47d8-aa36-ac619aaaedb7,['syokuri'],{'syokuri': '692'},2026-01-06T23:31:50.022040,株式会社サタケ,株式会社サタケ,東京都千代田区外神田4-7-2,03-3253-3156,東京都,[],,その他,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.7025256,139.772005
5aa396e6-3eb6-4b35-8582-234f12b8aa13,['syokuri'],{'syokuri': '685'},2026-01-06T23:31:50.028064,A-Tech株式会社,A-Tech株式会社,東京都千代田区麹町2-2 ｵ-ｾﾝﾃｨｯｸ半蔵門5階,03-6261-0147,東京都,[],,プラントメーカー,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.6846894,139.7409968
f8c6f950-3576-40d1-a94d-8747a8e9a93e,['syokuri'],{'syokuri': '1192'},2026-01-06T23:31:50.033343,株式会社クオーレ,株式会社クオーレ,東京都品川区東品川1-2-5-5F,03-6456-3571,東京都,[],,その他,False,False,False,,,https://cuore-group.com/,整理業（遺品整理・生前整理・不用品回収）とリユース業を中心に関東・東海・関西エリアで事業展開をしています。現在は廃棄物をいかに減らしてゴミのない循環型社会の実現を目指して、自社で有しているリサイクル・リユース・リノベーションの３Rに加えて、新しいことにも取り組んでおります。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.6227304,139.7447684
2a2d2774-ecd1-4d64-9b36-84b158948afd,['registered'],{'registered': '2'},2026-01-06T23:31:50.038598,株式会社アズマ油脂 本社工場,株式会社アズマ油脂,東京都墨田区東墨田2丁目17番16号,03-3617-5057,,['油脂化事業'],,産業廃棄物,True,False,False,2.0,R12.1.27,,,,35.7226402,139.8333771
59735e24-36eb-4b9a-be1a-9fcb4619a00e,['registered'],{'registered': '10'},2026-01-06T23:31:50.043895,平和飼糧株式会社 墨田工場,平和飼糧株式会社,東京都墨田区東墨田二丁目2番10号,03-3617-2277,,['油脂化事業'],,"産業廃棄物, 有価物",True,False,False,10.0,R8.10.27,,,,35.7187465,139.8312461
410a2320-2e58-435e-8676-949fdef3a714,['registered'],{'registered': '4'},2026-01-06T23:31:50.049064,株式会社山正 東墨田工場,株式会社山正,東京都墨田区東墨田二丁目4番6号,03-5630-3217,,['油脂化事業'],,産業廃棄物,True,False,False,4.0,R7.11.27,,,,35.7197593,139.8321105
b42fa940-06be-4802-81eb-e1a1e585c5a3,['certified'],{'certified': '53'},2026-01-06T23:31:50.054180,株式会社アルフォ城南島第２ / 飼料化センター,株式会社アルフォ,東京都大田区城南島3-2-10,,,['飼料化'],,,False,True,False,53.0,,,食品関連事業者: マックスバリュ関東株式会社 / 収集先: 東京都：大田区,,35.5775986,139.7803015
52ebfa87-5be2-45d8-92b5-23ba565cddcf,"['registered', 'certified']","{'registered': '6', 'certified': '11'}",2026-01-06T23:31:50.059440,株式会社アルフォ 城南島飼料化センター,株式会社アルフォ,東京都大田区城南島3-3-2,03-5157-2300,,"['飼料化事業', '飼料化']",,"一般廃棄物, 産業廃棄物",True,True,False,6.0,R8.3.30,,食品関連事業者: エームサービス株式会社 / 収集先: 東京都 ：港区、板橋区、 / 中央区 / 神奈川県：川崎市,,35.579294,139.7805643
1520c842-4542-403e-af86-ace1a2da71ef,['registered'],{'registered': '14'},2026-01-06T23:31:50.064598,株式会社アルフォ 城南島第２飼料化センター,株式会社アルフォ,東京都大田区城南島三丁目2番10号,03-5157-2300,,"['メタン化事業', '飼料化事業']",,"一般廃棄物, 産業廃棄物",True,False,False,14.0,R11.5.13,,,,35.5775986,139.7803015
3a0f0af2-c356-4c42-bfa0-74d8521796ee,['registered'],{'registered': '5'},2026-01-06T23:31:50.069191,バイオエナジー株式会社 城南島食品リサイクル施設,バイオエナジー株式会社,東京都大田区城南島三丁目4番4号,03-5540-4225,,['メタン化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,5.0,R8.3.9,,,,35.5782924,139.7800512
8ba5b710-7b60-4045-988f-67a9fb5a8396,['registered'],{'registered': '9'},2026-01-06T23:31:50.074162,株式会社京葉興業 新砂事業所 廃水処理プラント,株式会社京葉興業,東京都江東区新砂3-11-13､15,03-3678-0111,,['メタン化事業'],,産業廃棄物,True,False,False,9.0,R7.11.7,,,,35.6597337,139.8301224
1e069251-510b-415c-bcb3-9fc13b23732c,"['registered', 'certified']","{'registered': '16', 'certified': '48'}",2026-01-06T23:31:50.079626,株式会社西東京リサイクルセンター 本社工場,株式会社西東京リサイクルセンター,東京都羽村市緑ヶ丘三丁目3番3,042-533-6640,,"['メタン化事業', '肥料化']",,"一般廃棄物, 産業廃棄物",True,True,False,16.0,R9.8.25,,食品関連事業者: 株式会社ヤオコー / 収集先: 東京都：青梅市、八王子 / 市,,35.7748711,139.3231077
a9d42099-0a48-414c-8fc3-f178081a0105,['registered'],{'registered': '2'},2026-01-06T23:31:50.084490,株式会社吉川油脂 本社工場,株式会社吉川油脂,栃木県佐野市飛駒町3864-3、3870-1、3870-3、3871-3、3872、3876、8626-1、3857-1、3861、3862-1、3862-2、3863-1、3863-2、3863-3、3864-1,0283-66-2233,,['油脂化事業'],,"産業廃棄物, 有価物",True,False,False,2.0,R10.4.30,,,,36.482487,139.4567691
bf360e16-aac0-467c-b20c-b26a1f2abcfe,['syokuri'],{'syokuri': '680'},2026-01-06T23:31:50.090326,宇都宮文化センター株式会社,宇都宮文化センター株式会社,栃木県宇都宮市江曽島町2070,028-633-6171,栃木県,[],,収集運搬業他,False,False,False,,,https://ubc-net.jp/,昭和39年、一般廃棄物の収集運搬・清掃業として創業しました。 創立以来、一貫して「快適な生活環境の保全」をスローガンとし清 掃・メンテナンスを中心に、これらを総合的に提案・活動し、現在 食品リサイクルや廃棄物のリサイクルにも積極的に取り組んでおり ます。 今後も変化の激し時代に合わせた新たなサービスを創造し、将来世 代に継承できる、健全で豊かな環境作りに全力を尽くしてまいりま す。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,36.5412836,139.8865338
6320538a-2097-41ba-8a5a-2031d8ce2638,['registered'],{'registered': '1'},2026-01-06T23:31:50.095594,日本アグリ株式会社 宇都宮工場,日本アグリ株式会社,栃木県宇都宮市芦沼町字六ツ塚下3378番1、3378番2、3378番3、3378番4、3378番5、3378番6,028-650-5259,,['肥料化事業'],,産業廃棄物,True,False,False,1.0,R9.3.14,,,,36.6748061,139.9418164
d16f72e7-6379-4a54-9bc9-9fe5720441ec,['registered'],{'registered': '7'},2026-01-06T23:31:50.100392,ドンカメ堆肥センター,有限会社ドンカメ,栃木県芳賀郡芳賀町大字稲毛田字九反歩2066-3,028-677-2284,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,7.0,R7.9.16,,,,36.5633291,140.0778262
2c5c5af9-f5ca-4ccb-8d50-95aaa0eb655b,['methane'],{'methane': '15'},2026-01-06T23:31:50.108342,栃木県酪農試験場バイオガスプラント,栃木県,栃木県那須塩原市千本松298,,栃木県,['湿式中温'],5.5,事業系生ごみ,False,False,True,,,,事業方式: 公設公営方式,,36.9228873,139.9442236
83140d2a-452f-4e6e-b367-15c3b51d53a0,['syokuri'],{'syokuri': '789'},2026-01-06T23:31:50.116154,有限会社岡本製作所,有限会社岡本製作所,栃木県那須塩原市新南992-60,0287-36-4663,栃木県,[],,プラントメーカー,False,False,False,,,http://www.252.co.jp,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,36.8894711,139.9982405
3d9423d2-0ed0-472a-b456-b4ff380792ae,['registered'],{'registered': '4'},2026-01-06T23:31:50.121242,有限会社沖縄化製工業 エコ・フィード施設,有限会社沖縄化製工業,沖縄県南城市大里字大城1931番,098－945ｰ6516,,['飼料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,4.0,R11.5.6,,,,26.1697968,127.7531167
db6ef662-1ebe-4957-bf4b-38dca2e9e517,['certified'],{'certified': '40'},2026-01-06T23:31:50.125153,農業生産法人有限会社あら / ぐさ本社工場,農業生産法人有限会社あらぐ / さ,沖縄県島尻郡八重瀬町字宜 次218番地１,,,['肥料化'],,,False,True,False,40.0,,,食品関連事業者: 生活協同組合コープおきなわ / 収集先: 沖縄県 ：那覇市、浦添 / 市、沖縄市、名護市、西 / 原町,,26.1689874,127.7087752
ef345f2c-d140-4526-85f6-b8eb0dcfddcc,['registered'],{'registered': '3'},2026-01-06T23:31:50.128786,街クリーン株式会社 糸満堆肥工場,街クリーン株式会社,沖縄県糸満市山城阪当原389番,098－948ｰ7006,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,3.0,R11.3.28,,,,26.0839737,127.6852172
7b58e250-5984-45f1-a4de-5df188347e49,['registered'],{'registered': '4'},2026-01-06T23:31:50.132918,伊香立コンポストセンター,株式会社日映志賀,滋賀県大津市伊香立北在地町515 番地,077-598-3611,,['肥料化事業'],,一般廃棄物,True,False,False,4.0,R10.7.31,,,,35.1500612,135.8715482
b551318d-0c28-4099-a73f-fe98d73df131,['registered'],{'registered': '1'},2026-01-06T23:31:50.137268,株式会社水口テクノス リサイクルセンター,株式会社水口テクノス,滋賀県甲賀市水口町松尾362-28,0748-62-1959,,['肥料化事業'],,一般廃棄物,True,False,False,1.0,R7.11.27,,,,34.9872124,136.1873128
10cd54e8-dd30-4c03-b2d5-253b78766509,['methane'],{'methane': '28'},2026-01-06T23:31:50.141079,甲賀広域行政組合衛生センター,"甲賀広域行政組合（湖南市,、甲賀市）",滋賀県甲賀市水口町水口6458,,滋賀県,['湿式中温'],12.4,事業系生ごみ,False,False,True,,,,事業方式: 公設公営方式,,34.9586227,136.1722705
5aac6cd8-2d90-4650-a7b8-0f5ecbf26c09,['syokuri'],{'syokuri': '695'},2026-01-06T23:31:50.144817,ヤンマーホールディングス株式会社,ヤンマーホールディングス株式会社,滋賀県米原市梅ヶ原2481番地,0749-52-8410,滋賀県,[],,プラントメーカー,False,False,False,,,,「食品リサイクルで持続可能な社会へ」ヤンマーはブランドステートメント「A SUSTAINABLE FUTURE」を掲げ、テクノロジーを通じて、人と自然が共生する持続可能な社会の実現を目指しています。 ヤンマーから食品廃棄物を有効活用するご提案です。現在、100㎏/日幾のモニター機販売を開始しております。本連合会正会員の皆様と共に資源循環サイクルモデルを構築してまいります。 概要は下記のパンフレット画像をご覧ください。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.3064732,136.287794
79463497-5412-4340-85f1-3cfc7967f8b1,['syokuri'],{'syokuri': '730'},2026-01-06T23:31:50.148802,有限会社 蔵尾ポ－ク,有限会社 蔵尾ポ－ク,滋賀県蒲生郡日野町松尾3-23-5,0748-52-66700,滋賀県,['飼料化'],,食品リサイクラー,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.0192693,136.2423451
75c8c915-b638-429b-9411-5fdb95f90ce3,['registered'],{'registered': '3'},2026-01-06T23:31:50.153598,株式会社日野ドリームファーム 本社工場,株式会社日野ドリームファーム,滋賀県蒲生郡日野町西大路2658番地1,0748-53-8981,,"['飼料化事業', '肥料化事業']",,"一般廃棄物, 産業廃棄物",True,False,False,3.0,R8.10.18,,,,35.0014519,136.269475
93e28d78-db6e-4440-985d-d9628f670dba,['methane'],{'methane': '40'},2026-01-06T23:31:50.158563,山鹿市バイオマスセンター,山鹿市,熊本県山鹿市鹿本町高橋690,,熊本県,['湿式中温'],67.8,事業系生ごみ,False,False,True,,,,事業方式: 公設公営方式,,33.00652609999999,130.7599548
91993b4a-28bf-4855-a53d-a8e935c03914,['syokuri'],{'syokuri': '1260'},2026-01-06T23:31:50.163411,株式会社 永野商店,株式会社 永野商店,熊本県熊本市北区室園町10-22,096-343-4970,熊本県,"['肥料化', 'メタン化']",,食品リサイクラー / 収集運搬業他,False,False,False,,,https://www.eco-nagano.jp/,永野商店は企業として社会的責任を強く認識し、私たちが持つ環境技術を向上させ、持続可能な循環型社会の構築に貢献します。 弊社では廃棄物を自社で収集・運搬、選別・破砕などの中間処理を通し、資源化リサイクルすることで環境にやさしくロスの少ない資源の再利用を推進しています。 また関連会社である「エヌエナジー」と連動した”バイオガス発電”と廃プラスチック類の”固形燃料化(RPF)”で次世代につながる「脱炭素社会形成」の一助を担い、「資源の100％再利用」を目指しています。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,32.8240502,130.722797
8a98004b-f65a-497b-863c-de2251258043,['methane'],{'methane': '24'},2026-01-06T23:31:50.168504,珠洲市バイオマスメタン発酵施設,珠洲市,石川県珠洲市熊谷町,,石川県,['湿式中温'],51.5,事業系生ごみ,False,False,True,,,,事業方式: 公設公営方式,,37.4510374,137.2821228
1cfdbe8d-2791-498f-8b03-248a2c82edf2,"['registered', 'certified']","{'registered': '1', 'certified': '21'}",2026-01-06T23:31:50.172445,株式会社トスマク・アイ 松任リサイクル工場,株式会社トスマク・アイ,石川県白山市上小川町800番地1,076-277-4980,,"['肥料化', '肥料化事業']",,"一般廃棄物, 産業廃棄物",True,True,False,1.0,R12.3.2,,食品関連事業者: ユニー株式会社 / 収集先: 石川県 ：金沢市、白山 / 市,,36.5189384,136.5170082
65e74dcb-31ff-40fb-9a81-4c0be486afaa,['registered'],{'registered': '5'},2026-01-06T23:31:50.177727,株式会社二見 小田原東リサイクルセンター,株式会社二見,神奈川県小田原市東町5丁目2番61号,0465-23-3125,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,5.0,R8.11.15,,,,35.26323259999999,139.1762498
9aa9d635-fbe6-4689-9294-081bb2d6a953,['certified'],{'certified': '12'},2026-01-06T23:31:50.182664,武松商事株式会社新磯子リ / サイクル工場,武松商事株式会社,神奈川県横浜市磯子区新磯 子町10番4、10番5,,,['飼料化'],,,False,True,False,12.0,,,食品関連事業者: ユニー株式会社 / 株式会社ファミリーマート / 収集先: 神奈川県：横浜市,,35.4073014,139.6277961
1bbe9ea2-9d4d-434f-9703-73b5c4ccaa48,['syokuri'],{'syokuri': '688'},2026-01-06T23:31:50.186096,辻村商事株式会社,辻村商事株式会社,神奈川県横浜市西区岡野1-18-6,045-311-6735,神奈川県,[],,収集運搬業他,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.4630941,139.6140238
63095f47-eb56-4d88-b9ae-0e7c09c0ac06,['syokuri'],{'syokuri': '687'},2026-01-06T23:31:50.189598,SINKPIA・JAPAN株式会社,SINKPIA・JAPAN株式会社,神奈川県横浜市都筑区北山田3-5-26,045-590-3626,神奈川県,[],,プラントメーカー,False,False,False,,,http://www.sinkpia-j.co.jp,"『運ばず・燃やさず・その場で処理』微生物の力で、 生ごみを水分とCO2に生分解する生ごみ処理機です。 生ごみ処理機専用の微生物が微生物担体に高密度に生息し、 処理槽内で活動。適宜攪拌されることで生分解効率が向上し、装置 小型化・室内設置を実現しました。 生ごみをその場で処理ができるのでCO2削減にも大きく貢献でき ます。 製品ラインナップは、業務用20kg – 1,000kg強タイプをご用意してます。詳細はWebサイトを ご覧ください。",https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.5614664,139.5895852
5597001b-e4ae-4349-8336-505dbf8ac050,['certified'],{'certified': '42'},2026-01-06T23:31:50.193345,三友プラントサービス株式会 / 社横浜工場乳酸菌発酵飼料 / 化施設,三友プラントサービス株式会社,神奈川県横浜市金沢区幸浦 2-5-7,,,['飼料化'],,,False,True,False,42.0,,,食品関連事業者: 株式会社セブン＆アイ・フードシ / ステムズ / 収集先: 神奈川県：横浜市、川崎 / 市、相模原市、座間市、 / 大和市、海老名市、茅ヶ / 崎市、藤沢市、鎌倉市、 / 横須賀市、平塚市、小田 / 原市、南足柄市、秦野 / 市、厚木市、中郡二宮 / 町、足柄上郡大井町,,35.3649036,139.6488655
1c5b3212-5072-4951-aaf1-b113df93dbae,['certified'],{'certified': '13'},2026-01-06T23:31:50.199118,三友プラントサービス株式会 / 社 / 横浜工場乳酸発酵飼料化施 / 設 / 三友プラントサービス株式会 / 社 / 東金工場乳酸発酵飼料化施 / 設,三友プラントサービス株式会社,神奈川県横浜市金沢区幸浦 2－5－7 千葉県東金市滝沢631-1,,,['飼料化'],,,False,True,False,13.0,,,食品関連事業者: スターバックスコーヒージャパン / 株式会社 / 東金元気づくり株式会社 / 収集先: 千葉県 ：佐倉市、八千 / 代市、千葉市中央区、 / 千葉市緑区、千葉市美 / 浜区、千葉市若葉区、東 / 金市、松戸市、柏市、習 / 志野市、船橋市、鎌ケ谷 / 市 / 東京都 ：中央区、中野 / 区、北区、千代田区、台 / 東区、品川区、墨田区、 / 大田区、文京区、新宿 / 区、杉並区、板橋区、江 / 戸川区、江東区、渋谷 / 区、港区、目黒 / 区、練馬区、荒川区、葛 / 飾区、豊島区、足立区,,35.3649036,139.6488655
4d32740b-d7f2-4894-ab5a-21c07b6c34bc,['registered'],{'registered': '12'},2026-01-06T23:31:50.204497,株式会社Ｊバイオフードリサイクル 横浜工場,株式会社Ｊバイオフードリサイクル,神奈川県横浜市鶴見区末広町2丁目1番5号,045-505-7845,,['メタン化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,12.0,R11.12.25,,,,35.4907663,139.6961918
7baad5f8-5005-4fb9-b322-7c5c3e49c492,['certified'],{'certified': '15'},2026-01-06T23:31:50.208139,株式会社日本フードエコロ / ジーセンター,株式会社日本フードエコロジー / センター,神奈川県相模原市中央区田 名塩田1-10214-7、1- 10215-6,,,['飼料化'],,,False,True,False,14.0,,,食品関連事業者: 小田急商事株式会社 / 株式会社小田急百貨店 / 収集先: 東京都 ：新宿区、世田 / 谷区、町田市、狛江市、 / 神奈川県 ：川崎市、相 / 模原市、藤沢市、小田原 / 市、秦野市、大和市、座 / 間市 / 食品関連事業者: 株式会社いなげや / 収集先: 東京都 ：日野市、町田 / 市、八王子市、あきる野 / 市,,35.537481,139.3596038
e615dd7e-03a9-4541-97a8-8f003a921431,['syokuri'],{'syokuri': '444'},2026-01-06T23:31:50.211992,株式会社日本フードエコロジーセンター,株式会社日本フードエコロジーセンター,神奈川県相模原市中央区田名塩田1-17-13,042-777-6316,神奈川県,['飼料化'],,食品リサイクラー,False,False,False,,,https://japan-fec.co.jp/,関東近郊の180以上の食品関連事業所が利用する飼料化施設です。液体状の飼料（リキッド発酵飼料）製造が特徴で牛乳やシロップ等の液状の廃棄物も受入が可能。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.53472,139.3616727
849aac5b-f346-4a55-b361-74b3a987e744,['registered'],{'registered': '11'},2026-01-06T23:31:50.216415,株式会社日本フードエコロジーセンター 本社工場,株式会社日本フードエコロジーセンター,神奈川県相模原市中央区田名塩田一丁目10214番7及び10215番6,042-777-6316,,['飼料化事業'],,"一般廃棄物, 産業廃棄物, 有価物",True,False,False,11.0,R10.9.30,,,,35.537481,139.3596038
04be5d60-0729-4d3c-baf2-b18458ae1636,['syokuri'],{'syokuri': '1191'},2026-01-06T23:31:50.219951,三友共立工業株式会社,三友共立工業株式会社,神奈川県相模原市緑区橋本台3-4-14,042-703-8115,神奈川県,[],,プラントメーカー,False,False,False,,,http://sanyu-kyoritsu.co.jp/,食品残渣の破袋分別・異物除去を目的とした破袋分別機及び、食品残渣・有機汚泥の減容、飼料化、堆肥化を目的とした間接加熱式縦型乾燥機を製造・販売しております。お客様のニーズに合わせた完全オーダーメイドにてご提案し、付帯設備も含めたトータル設計により、安心してご使用いただける設備をご提供いたします。全国各地の食品リサイクル工場様、飲料・食品工場様へ多くの納入実績もあり、アフターサービスまでスピーディかつ万全に対応いたします。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.5876926,139.3326786
309dafdd-4d64-4a8f-b995-7d95a0a95b4e,['syokuri'],{'syokuri': '1066'},2026-01-06T23:31:50.223561,株式会社 生物技研,株式会社 生物技研,神奈川県相模原市緑区長竹657,042-780-8333,神奈川県,[],,その他,False,False,False,,,https://gikenbio.com/,弊社の主力事業は遺伝子解析サービスですが、新規事業としてアメリカミズアブを利用した食品廃棄物処理の技術開発を行っています。将来的には日本において昆虫を利用した食料/エネルギー生産の産業化を根付かせたいと考えており、基礎的な研究も行っています。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.5669345,139.2649392
24b2cdcc-9906-472e-a0d3-5a56d94f8a07,"['certified', 'syokuri']","{'certified': '22', 'syokuri': '471'}",2026-01-06T23:31:50.232473,福井環境事業株式会社 / 有機センター,福井環境事業株式会社,福井県福井市角折町第6号1 番地,0776-36-4463,福井県,['肥料化'],,食品リサイクラー,False,True,False,22.0,,http://www.fkjc.co.jp/,食品関連事業者: ユニー株式会社 / 収集先: 福井県 ：福井市,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,36.0665574,136.178017
523e3398-2d7a-4b78-ac26-c7ed8433f36a,['methane'],{'methane': '37'},2026-01-06T23:31:50.240613,おおき循環センター,大木町,福岡県三潴郡大木町大字横溝1331-1,,福岡県,['湿式中温'],41.4,"家庭系生ごみ, 事業系生ごみ",False,False,True,,,,事業方式: 公設公営方式,,33.21909,130.4377062
25e6bbe1-70ee-482f-a29e-e3e05948f6ff,['registered'],{'registered': '5'},2026-01-06T23:31:50.244388,有限会社アリタサービス 八女工場,有限会社アリタサービス,福岡県八女市鵜池字曲田413番,093-641-0368,,['飼料化事業'],,"産業廃棄物, 有価物",True,False,False,5.0,R10.7.18,,,,33.2062914,130.526703
b70f291d-48a0-4250-b84c-7e93e4c58526,['syokuri'],{'syokuri': '461'},2026-01-06T23:31:50.247658,小寺油脂株式会社,小寺油脂株式会社,福岡県古賀市糸ｹ浦38番地,092-942-4586,福岡県,['油脂化'],,食品リサイクラー,False,False,False,,,http://www.e-aozora.net/,レストラン、飲食店等、各種事業者より排出される廃食用油に関しては一斗缶又はドラム缶よる回収を行っています。学校給食、食品工場等より排出される大量の廃食用油に関しては一括してタンクローリーによる回収を行います。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,33.7144771,130.4735173
dcb49000-2a92-4252-9364-375ee3011d40,['syokuri'],{'syokuri': '462'},2026-01-06T23:31:50.251147,株式会社エコ・リード,株式会社エコ・リード,福岡県古賀市糸ｹ浦38番地筵内字野毛尾1522番地,092-93-0128,福岡県,['飼料化'],,食品リサイクラー,False,False,False,,,http://ecolead.co.jp/,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,33.7144771,130.4735173
4a6a266d-f008-403d-9d4e-cac40ab7d49a,['registered'],{'registered': '1'},2026-01-06T23:31:50.255268,小寺油脂株式会社本社工場,小寺油脂株式会社,福岡県古賀市糸ヶ浦38番地、39番地,092-942-4586,,['油脂化事業'],,産業廃棄物,True,False,False,1.0,R8.1.24,,,,33.7144158,130.4735031
a9eb5070-bf0a-47bc-80c6-6ec5c23319a6,['registered'],{'registered': '4'},2026-01-06T23:31:50.258664,株式会社エコ・リード 飼料製造工場,株式会社エコ・リード,福岡県古賀市薦野字下原1171番1、1172番1,092-943-0128,,['飼料化事業'],,"産業廃棄物, 有価物",True,False,False,4.0,R7.9.9,,,,33.7287078,130.5356032
