id,name,address,phone,type,latitude,longitude
R2179,三国オーシャンリゾート＆ホテル,福井県坂井市三国町緑ヶ丘4丁目4番8号,0776-81-3111,ryokan,36.2213925,136.1515328
R2181,木屋旅館,鳥取県東伯郡三朝町大字三朝895番地,0858-43-0521,ryokan,35.4102137,133.8943917
R2183,旅館大橋,鳥取県東伯郡三朝町三朝302番地の1,0858-43-0211,ryokan,35.4117752,133.890859
R2184,登別万世閣,北海道登別市登別温泉町21番地,0143-84-3500,ryokan,42.49097769999999,141.143981
R2187,若葉旅館,山形県酒田市本町2丁目3番9号,0234-24-8111,ryokan,38.9136078,139.8364254
R2188,ホテル白樺荘,長野県下高井郡山ノ内町大字平穏7148番地の5,0269-34-3311,ryokan,36.6955395,138.488694
R2190,本陣平野屋花兆庵,岐阜県高山市本町1丁目34番地,0577-34-1234,ryokan,36.140423,137.2580362
R2194,磐梯檜原湖畔ホテル,福島県耶麻郡北塩原村大字檜原字南黄連沢山1157番地の41,0241-33-2341,ryokan,37.662836,140.049181
R2196,幸運の宿香雲閣,新潟県妙高市大字赤倉４８１番地,0255-87-2006,ryokan,36.8942133,138.1771834
R2201,要庵西富家,京都府京都市中京区富小路通六角下ル骨屋之町562番地,075-211-2411,ryokan,35.0067163,135.7645736
R2202,割烹の宿湖畔,新潟県新潟市紫竹山７丁目５－１３,025-247-3355,ryokan,37.8956534,139.0640646
R2203,明賀屋本館,栃木県那須塩原市塩原353,0287-32-2831,ryokan,36.9560704,139.8291939
R2206,旅館玉子湯,福島県福島市町庭坂字高湯７番地,024-591-1171,ryokan,37.7523204,140.3098264
R2208,坐漁荘,静岡県伊東市八幡野1741番地,0557-53-1170,ryokan,34.8649467,139.0965234
R2209,石和びゅーほてる,山梨県笛吹市石和町川中島１６０７,055-262-3193,ryokan,35.658199,138.6470616
R2213,菅平サンホテル,長野県上田市菅平高原1223-1950,0268-74-2360,ryokan,36.5293483,138.3350309
R2215,吉祥亭,静岡県賀茂郡東伊豆町奈良本1130番地の1,0557-23-1212,ryokan,34.8315518,139.0742609
R2217,ビューホテル平成,福岡県朝倉市杷木志波２０３番地１,0946-63-3515,ryokan,33.359813,130.7790566
R2218,九兵ヱ旅館,山形県鶴岡市大字湯田川乙１９番地,0235-35-2777,ryokan,38.6911345,139.7679422
R2219,ホテル神の湯温泉,山梨県甲斐市龍地１７番,0551-28-5000,ryokan,35.6874956,138.5062207
R2224,割烹旅館吉本,山形県寒河江市本町2丁目1番23号,0237-84-2138,ryokan,38.3749017,140.2770573
R2225,ホテル白い燈台,徳島県海部郡美波町日和佐浦455,0884-77-1170,ryokan,33.7371983,134.544761
R2227,中谷旅館,長野県長野市戸隠3503番地,026-254-2533,ryokan,36.7410558,138.0849186
R2228,田村屋旅館,福島県耶麻郡猪苗代町大字蚕養字沼尻山甲2855番地,0242-64-3421,ryokan,37.6233031,140.2252591
R2229,ふくみつ華山旅館,富山県南砺市川西５８８番地１,0763-52-0500,ryokan,36.5727873,136.8577379
R2230,ホテル守田,山梨県南巨摩郡身延町下部990,0556-36-0111,ryokan,35.4233176,138.4807819
R2232,四万たむら,群馬県吾妻郡中之条町大字四万４１８０番地,0279-64-2111,ryokan,36.6871737,138.7734482
R2233,ホテルニューあけぼの,新潟県新発田市月岡温泉５５２の４,0254-32-2111,ryokan,37.8810716,139.3085412
R2234,かんすい苑覚楽,栃木県那須塩原市黒磯４０２番地２,0287-62-0969,ryokan,36.9832519,140.0469736
R2235,花見屋,福島県耶麻郡猪苗代町大字蚕養字沼尻山甲２８５５番地１０３,0242-64-3621,ryokan,37.6145614,140.2109202
R2237,箱根湯の花プリンスホテル,神奈川県足柄下郡箱根町芦ノ湯９３,0460-83-5111,ryokan,35.219722,139.042209
R2240,井筒屋,福島県石川郡石川町字猫啼２２番地,0247-26-1131,ryokan,37.1353073,140.4373121
R2241,高橋屋観山荘,新潟県岩船郡関川村大字湯沢２２８番地４号,0254-64-1188,ryokan,38.0838775,139.581049
R2243,あさぎり荘,兵庫県豊岡市城崎町湯島８７６番地,0796-32-2921,ryokan,35.6274447,134.8151997
R2244,山屋蒼月,群馬県前橋市苗ケ島町１４３２番地の２,027-283-5211,ryokan,36.46802750000001,139.1923765
R2247,匠の宿佳松,神奈川県足柄下郡箱根町箱根５２１番地,0460-83-6661,ryokan,35.18972580000001,139.0287199
R2251,パレスホテル,静岡県伊東市湯川２９５番地,0557-37-2681,ryokan,34.9751944,139.0903605
R2252,真木温泉,山梨県大月市大月町真木５３５３番地,0554-22-0146,ryokan,35.61462849999999,138.9036326
R2254,伊藤屋,神奈川県足柄下郡湯河原町宮上４８８番地,0465-62-2004,ryokan,35.1464647,139.074079
R2255,景雲荘,東京都渋谷区代々木２丁目４番２号,03-3370-0333,ryokan,35.6872219,139.6984537
R2263,湯元荘東洋館,佐賀県武雄市武雄町大字武雄７４０８番地,0954-22-2191,ryokan,33.1959435,130.0151637
R2265,金太郎温泉光風閣,富山県魚津市天神野新６０００番地,0765-24-1222,ryokan,36.8380955,137.4369902
R2266,ホテル本伝,群馬県利根郡みなかみ町猿ヶ京温泉1180,0278-66-0321,ryokan,36.7307125,138.8936612
R2270,了山,岐阜県可児郡御嵩町次月３４２０番地の７,0574-67-0288,ryokan,35.4108018,137.1949164
R2271,福間館,島根県松江市美保関町美保関586番地,0852-73-0011,ryokan,35.5624468,133.3079784
R2274,冨士屋,和歌山県田辺市本宮町川湯１４５２番地,0735-42-0007,ryokan,33.812927,135.7750115
R2275,エーデルホテル,長野県上田市菅平高原１２２３番地１５４８,0268-74-2131,ryokan,36.5332066,138.3277759
R2277,ホテルやまびこ,長野県上田市菅平高原1223-2401,0268-74-2064,ryokan,36.5395583,138.3390675
R2279,賢島の宿みち潮,三重県志摩市阿児町神明７５４−９,0599-43-1067,ryokan,34.3060761,136.8163652
R2281,銀波荘,兵庫県赤穂市御崎２番地８,0791-45-3355,ryokan,34.7271367,134.4068868
R2282,ホテル志い屋,新潟県佐渡市加茂歌代４９１６番地の７,0259-27-2127,ryokan,38.0842126,138.4256473
R2283,ホテル高砂,高知県高知市駅前町２番１号,088-822-1288,ryokan,33.5643347,133.5430938
R2287,ホテルニュー下風呂,青森県下北郡風間浦村大字下風呂字下風呂６７番地２,0175-36-2021,ryokan,41.46755479999999,141.0929078
R2288,お宿 花月,新潟県佐渡市両津夷２６２番地の１７,0259-27-3131,ryokan,38.08499560000001,138.4306179
R2291,美登利園,神奈川県厚木市飯山５１５７番地,0462-41-2577,ryokan,35.4841929,139.3059139
R2292,川上屋花水亭,岐阜県下呂市湯之島３０番地,05762-5-5500,ryokan,35.8119254,137.2362441
R2293,ホテル小柳,新潟県南蒲原郡田上町大字田上乙１３２２番地１,0256-57-5000,ryokan,37.7148795,139.0828153
R2294,五郎兵衛旅館,長野県下高井郡山ノ内町大字平穏７１４８番地,0269-34-2931,ryokan,36.7205693,138.4973314
R2295,ホワイトイン北志賀,長野県下高井郡山ノ内町大字夜間瀬１１７００番地９,0269-33-6411,ryokan,36.7880994,138.4488438
R2296,宮ヶ瀬Ｒｅｓｏｒｔ旅館みはる,神奈川県愛甲郡清川村宮ヶ瀬９４０番地１６,046-288-2727,ryokan,35.5249462,139.2235211
R2297,由加温泉ホテル山桃花,岡山県倉敷市児島由加３２８５番地,086-477-5588,ryokan,34.5018333,133.8486344
R2298,西発哺温泉ホテル,長野県下高井郡山ノ内町大字平穏字東館７１４９番地,0269-34-2634,ryokan,36.722613,138.5387323
R2299,井川館,静岡県田方郡伊豆長岡町古奈４３番地の２,0559-48-1601,ryokan,35.0348459,138.9359091
R2300,秋田温泉さとみ,秋田県秋田市添川字境内川原１４２番地の１,018-833-7171,ryokan,39.7500991,140.1324106
R2301,THE FOREST 阿寒 TSURUGA RESORT,北海道釧路市阿寒町阿寒湖温泉1丁目6番1号,0154-67-2311,ryokan,43.4337816,144.0988921
R2302,つちや旅館,群馬県吾妻郡嬬恋村大字田代１０１７番地５９,0279-98-0314,ryokan,36.4744086,138.4416316
R2303,ニューたちばな,広島県広島市東区光町１丁目１４番１０号,082-263-7281,ryokan,34.3982227,132.4799598
R2304,ホテル桜,佐賀県嬉野市嬉野町大字下宿乙１０２１,0954-42-3000,ryokan,33.097465,129.9850823
R2305,高原ホテル対山,新潟県妙高市大字赤倉４２６番地２,0255-87-2065,ryokan,36.8935395,138.1781512
R2306,セントラルホテル,新潟県妙高市大字赤倉５４９番地３３,0255-87-3311,ryokan,36.8926559,138.1755004
R2307,玉翠楼,神奈川県厚木市七沢２６０７番地,046-248-0011,ryokan,35.4531382,139.2836753
R2308,菅平スイスホテル,長野県上田市菅平高原1223-4629,0268-74-3411,ryokan,36.5348484,138.3273819
R2310,ホテルニュー四国,高知県高知市梅ノ辻９番２０号,088-832-7155,ryokan,33.5536275,133.5428457
R2315,とわだこ 遊月,秋田県鹿角郡小坂町十和田湖字休平３６－１,0176-75-2501,ryokan,40.42298419999999,140.8945408
R2316,サン浦島悠季の里,三重県鳥羽市浦村町１２１５番地５,0599-32-6111,ryokan,34.4429841,136.8863966
R2317,ホテル入川,北海道函館市湯川町３丁目９番７号,0138-59-2201,ryokan,41.7752156,140.7907365
R2318,ニューグランデみまつ,香川県高松市通町２番地３,0878-23-4111,ryokan,34.3450412,134.0551658
R2320,ホテルニューふじや万葉亭,栃木県日光市鬼怒川温泉大原３９０番地３,0288-77-3900,ryokan,36.8128464,139.7087792
R2322,ホテルはつはな,神奈川県足柄下郡箱根町須雲川２０番地１号,0460-85-7321,ryokan,35.22219570000001,139.0797525
R2323,中屋旅館,神奈川県厚木市七沢２７５０番地,046-248-0008,ryokan,35.447863,139.2874152
R2324,旅館まつや,兵庫県豊岡市城崎町湯島３７０,0796-32-2134,ryokan,35.6291643,134.7931026
R2326,篠島ロイヤルホテル香翠荘,愛知県知多郡南知多町大字篠島字堂山８１の１,0569-67-2023,ryokan,34.6749339,137.0046285
R2328,日間賀島いすず館,愛知県知多郡南知多町大字日間賀島字新井浜１５番地,0569-68-2040,ryokan,34.7045234,136.9980378
R2329,南楽,静岡県賀茂郡南伊豆町下賀茂１３０番地１,0558-62-0171,ryokan,34.6498044,138.8690271
R2330,ひなの宿千歳,新潟県十日町市松之山湯元４９番地１,025-596-2525,ryokan,37.08351440000001,138.6015961
R2332,古奈家,静岡県伊豆の国市小坂１１８７,0559-48-1770,ryokan,35.0201612,138.932878
R2334,ホテル真華,香川県高松市百間町６番地９,0878-22-2111,ryokan,34.3447078,134.054605
R2335,ホテル春日居,山梨県笛吹市春日居町小松８５５,0553-20-2000,ryokan,35.6604566,138.657413
R2336,清風苑,長野県下伊那郡阿智村智里３３８番地１９,0265-43-4141,ryokan,35.4570419,137.7128945
R2338,シーパレスリゾート,愛知県豊橋市神野新田町字ミノ割１番地３,0532-32-8811,ryokan,34.7608481,137.322674
R2339,高台旅館,群馬県安中市郷原５５１番地６,027-385-6006,ryokan,36.3036042,138.8453211
R2342,磐梯ハイランドホテル,福島県耶麻郡猪苗代町大字蚕養字沼尻山甲２８５５番地,0242-64-3611,ryokan,37.6233031,140.2252591
R2343,名栗温泉大松閣,埼玉県入間郡名栗村大字下名栗９１７番地の１,0429-79-0505,ryokan,35.85953850000001,139.1852727
R2344,玉屋旅館,長野県上田市別所温泉２２７,0268-38-3015,ryokan,36.3492747,138.160231
R2345,旅の宿南條,長野県上田市大字別所温泉２１２番地,0268-38-2800,ryokan,36.3492994,138.1595176
R2346,亀屋ホテル,長野県茅野市北山３４１９番地の１,0266-68-2001,ryokan,36.1025446,138.2389144
R2347,シャレードイン志賀,長野県下高井郡山ノ内町大字平穏７１４８番地,0269-34-3131,ryokan,36.7205693,138.4973314
R2349,浜名湖グランドホテルさざなみ館,静岡県浜松市舘山寺町２６０番地の１,053-487-3373,ryokan,34.7642048,137.6277961
R2351,旅亭はまなす,石川県七尾市和倉町ヨ部４５番地,0767-62-2320,ryokan,37.0902379,136.9145645
R2353,ホテル十和田荘,青森県十和田市大字奥瀬字十和田湖畔休屋340番地,0176-75-2221,ryokan,40.4261517,140.8981189
R2354,別所観光ホテル,長野県上田市別所温泉３２３番地,0268-38-2043,ryokan,36.3483315,138.157935
R2357,鈴岡,愛知県蒲郡市金平町遊名田３番地の１４,0533-57-8111,ryokan,34.8135391,137.17586
R2360,二見温泉ホテル清海,三重県伊勢市二見町松下１３４９－１３６,0596-43-2046,ryokan,34.5058533,136.7963506
R2365,緑風閣,奈良県生駒市門前町１６番地４号,07437-4-6584,ryokan,34.6848761,135.6892066
R2367,渡り温泉,岩手県花巻市湯口字佐野２１番地８号,0198-25-2801,ryokan,39.4252775,141.0153495
R2368,湖畔の宿 森本,石川県加賀市片山津温泉乙６３番地１号,0761-74-0660,ryokan,36.3464612,136.3674707
R2369,山王山温泉 瑞泉郷,岩手県一関市厳美町字下り松６５番地２号,0191-39-2031,ryokan,38.9649677,140.8826118
R2371,のがわや旅館,島根県太田市温泉津町温泉津ロ３０番地,0855-65-2811,ryokan,35.1015391,132.3520225
R2372,お宿だいろく,新潟県西蒲原郡弥彦村大字弥彦９４６番地,0256-94-2026,ryokan,37.70226299999999,138.8271205
R2373,魚半旅館,佐賀県唐津市浜玉町浜崎１６６９番地５５,0955-56-6234,ryokan,33.4509015,130.0370238
R2377,下田ビューホテル,静岡県下田市柿崎字大原６３３番地,0558-22-6600,ryokan,34.6759097,138.9681593
R2378,陣屋,神奈川県秦野市鶴巻北２丁目８番２４号,0463-77-1300,ryokan,35.3833496,139.2762045
R2379,いちゑ,秋田県にかほ市三森字大苗代１９０番地,0184-37-2000,ryokan,39.2832574,139.9427543
R2380,四万すみよしや花の坊,群馬県吾妻郡中之条町大字四万4138番地１号,0279-64-2121,ryokan,36.690569,138.7749816
R2381,湯陣千代の湯,島根県松江市玉湯町玉造1215－2,0852-62-0124,ryokan,35.4172265,133.0090431
R2382,旅館さかや,長野県下高井郡野沢温泉村大字豊郷9329番地,0269-85-3118,ryokan,36.9230532,138.4486727
R2384,望山亭ことぶき,長野県上田市鹿教湯温泉1447番地,0268-44-2538,ryokan,36.30003620000001,138.1347506
R2385,ホテル亀屋,長野県上田市菅平高原1223番地2254号,0268-74-2523,ryokan,36.5297024,138.3375775
R2387,鬼怒川パークホテルズ,栃木県日光市鬼怒川温泉大原1409,0288-77-1289,ryokan,36.8238189,139.7133546
R2389,土佐御苑,高知県高知市大川筋１丁目４番８号,088-822-4491,ryokan,33.5646199,133.5408637
R2390,ホテル華乃湯,宮城県仙台市太白区秋保町湯元字除３３番地１号,022-397-3141,ryokan,38.2209637,140.737451
R2393,まつさき,石川県能美市辰口町３番地１,0761-51-3111,ryokan,36.4446163,136.5451376
R2394,硯川ホテル,長野県下高井郡山ノ内町大字平穏7148番地10号,0269-34-2921,ryokan,36.6843605,138.4984225
R2396,リゾートヒルズ豊浜蒼空の風,三重県鳥羽市相差町１４７１番地,0599-33-6120,ryokan,34.3930561,136.9077518
R2397,ゆふいん山水館,大分県由布市湯布院町川南１０８番地１,0977-84-2101,ryokan,33.2598003,131.3564995
R2398,ホテル五龍館,長野県北安曇郡白馬村大字北城八方３３５３番地,0261-72-5011,ryokan,36.70126279999999,137.8460941
R2399,双葉荘,滋賀県彦根市松原町１３７７番地,0749-22-2667,ryokan,35.2954555,136.2578399
R2400,ホテルマウント志賀,長野県下高井郡山ノ内町大字平穏７１４９番地,0269-34-2727,ryokan,36.669092,138.5186315
R2401,京水荘,山梨県笛吹市石和町川中島367,055-262-2171,ryokan,35.6577904,138.6493707
R2402,扇屋旅館,福島県耶麻郡猪苗代町大字蚕養字沼尻山甲2855番地143号,0242-64-3221,ryokan,37.6142896,140.2104143
R2403,和みのお宿滝乃湯,新潟県南魚沼郡湯沢町大字湯沢３４５番地１号,025-784-3421,ryokan,36.9383798,138.8045432
R2404,飛騨亭花扇,岐阜県高山市本母町４１１番地３号,0577-36-2000,ryokan,36.1602641,137.2500203
R2405,司ロイヤルホテル,熊本県玉名市立願寺５０番地１号,0968-73-8888,ryokan,32.9376184,130.5560209
R2406,大和屋旅館,新潟県村上市瀬波温泉２丁目５番２８号,0254-53-2175,ryokan,38.2140917,139.4423005
R2408,旅館静雲荘,新潟県村上市瀬波温泉１丁目２番８５号,0254-52-1766,ryokan,38.2178887,139.4402799
R2410,ニュー浜島,三重県志摩市浜島町浜島３０２０番地,0599-53-1502,ryokan,34.2978473,136.74589
R2411,猪苗代観光ホテル,福島県耶麻郡猪苗代町字葉山7105番地270号,0242-62-4132,ryokan,37.5731201,140.0901556
R2412,御幸荘花結び,兵庫県神戸市北区有馬町1740番地12号,078-904-0166,ryokan,34.796012,135.2526656
R2413,陽日の郷あづま館,福島県二本松市岳温泉１丁目５番地,0243-24-2211,ryokan,37.6053836,140.3569412
R2414,白和荘,福井県あわら市温泉5丁目1201,0776-78-7000,ryokan,36.22802739999999,136.1918718
R2418,ユルイの宿恵山,長野県下伊那郡阿智村智里４０７番地,0265-43-3188,ryokan,35.457311,137.7141348
R2419,国際観光旅館 竹亭,岡山県美作市湯郷622-1,08687-2-0090,ryokan,34.9942863,134.1349574
R2421,かねよし旅館,大阪府大阪市中央区宗右衛門町３番地１２号,06-6211-6337,ryokan,34.6692508,135.5055129
R2423,若松本店,千葉県成田市本町３５５番地,0476-22-1136,ryokan,35.784375,140.3177105
R2425,ホテル清風館,広島県豊田郡木江町沖浦１９００番地,0846-62-0555,ryokan,34.2353448,132.9100612
R2426,白船グランドホテル,長野県松本市安曇４２０３番地,0263-93-2136,ryokan,36.1528068,137.6284384
R2427,ホテル一景閣,宮城県気仙沼市弁天町１丁目４番７号,0226-22-0602,ryokan,38.8965898,141.5809477
R2429,ＮＡＳＰＡニューオータニ,新潟県南魚沼郡湯沢町大字湯沢２１１７番地９号,025-780-6111,ryokan,36.9279943,138.8094094
R2431,下田ベイクロシオ,静岡県下田市柿崎４番地１号,0558-27-2111,ryokan,34.6769946,138.9546585
R2433,大観荘 せなみの湯,新潟県村上市瀬波温泉２丁目１０番２４号,0254-53-2131,ryokan,38.213681,139.4370058
R2434,ゆの宿 峡里,新潟県魚沼市大湯温泉３０１番地,02579-5-2311,ryokan,37.1925889,139.081397
R2435,三養荘,静岡県伊豆の国市墹之上２７０番地,055-947-1111,ryokan,35.0397672,138.93435
R2437,有馬館,山形県上山市新湯６番５号,023-672-2511,ryokan,38.1576741,140.2724469
R2438,わたらせ温泉ホテルささゆり,和歌山県田辺市本宮町渡瀬45-1,0735-42-1185,ryokan,33.8181215,135.7648854
R2439,笹倉温泉龍雲荘,新潟県糸魚川市大字大平５８０４番地,025-559-2211,ryokan,36.9856561,138.0184612
R2441,欽山,兵庫県神戸市北区有馬町１３０２番地４号,078-904-0701,ryokan,34.7996639,135.2438748
R2443,いづみ荘,静岡県伊豆の国市長岡１０４５番地１号,0559-48-1235,ryokan,35.0319953,138.9322081
R2444,おんやど惠,神奈川県足柄下郡湯河原町宮上３６１番地,0465-63-3001,ryokan,35.1429939,139.0809791
R2445,静寂とまごころの宿 七重八重,栃木県日光市鬼怒川温泉大原１０６０番地,0288-77-2222,ryokan,36.827565,139.7183118
R2446,ホテルシンフォニー,山形県寒河江市元町１丁目３番１３号,0237-86-2131,ryokan,38.3717648,140.2734644
R2447,旅館浅草指月,東京都台東区浅草１丁目３１番１１号,03-3843-2345,ryokan,35.7123518,139.7963045
R2449,野津旅館,島根県松江市伊勢宮町５５５番地,0852-21-1525,ryokan,35.4667324,133.0602157
R2450,龍宮殿別館,神奈川県足柄下郡箱根町元箱根１３９番地,0460-83-1121,ryokan,35.2121502,139.0093046
R2452,水鳳園,岐阜県下呂市森２５１９番地１号,0576-25-2288,ryokan,35.8092114,137.249107
R2453,緑翠亭景水,長野県大町市平２８８４番地１３号,0261-22-5501,ryokan,36.5522016,137.7660875
R2454,愛隣館,岩手県花巻市鉛字西鉛２３番地,0198-25-2341,ryokan,39.4696278,140.9885183
R2457,旅庵花月,京都府京都市中京区六角通東洞院東入勝屋町１９１番地,075-212-7100,ryokan,35.008549,135.7654177
R2459,ホテル椿園,東京都大島町元町字神達５５０番地,04992-2-1111,ryokan,34.7578731,139.3703919
R2460,清風荘,島根県松江市玉湯町玉造1183-1,0852-62-0031,ryokan,35.41526169999999,133.0080639
R2461,若狭町営観光ホテル水月花,福井県三方上中郡若狭町海山５１号１３,0770-47-1234,ryokan,35.5909086,135.8677707
R2462,蓬平観光ホテル 和泉屋,新潟県長岡市蓬平町甲１５０８番地２号,0258-23-2231,ryokan,37.3673842,138.8930124
R2463,仙峡の宿銀山荘,山形県尾花沢市大字銀山新畑８５番地,0237-28-2322,ryokan,38.57233799999999,140.528539
R2465,ホテル金住,宮崎県宮崎市吾妻町６６番地,0985-25-3455,ryokan,31.9045829,131.4311339
R2466,紫翠閣とうふや,愛知県豊田市笹戸町畷７番地,0565-68-2331,ryokan,35.2173056,137.3218155
R2467,ホテル峰の湯,北海道目梨郡羅臼町湯ノ沢町７番地３号,01538-7-3001,ryokan,44.0308027,145.1680042
R2470,シーサイドホテル鯨望荘,三重県志摩市浜島町浜島１５５０番地１号,0599-53-0029,ryokan,34.2979064,136.7453983
R2471,ホテル若月,長野県上水内郡信濃町大字野尻２０１４番地２号,026-255-2577,ryokan,36.8278337,138.1691672
R2472,菅平イナリールホテル,長野県上田市菅平高原１２２３番地４１４号,0268-74-3711,ryokan,36.5245832,138.323378
R2473,ホテルシーモア,和歌山県西牟婁郡白浜町１８２１番地,0739-43-1000,ryokan,33.6781397,135.3481896
R2474,旅亭山の井,島根県松江市玉湯町玉造1042,0852-62-0621,ryokan,35.4146961,133.0094449
R2476,旅館中松屋,長野県上田市別所温泉１６２７番地,0268-38-3123,ryokan,36.3504517,138.1551282
R2477,大和屋本店,愛媛県松山市道後湯之町２０番８号,089-935-8880,ryokan,33.8528339,132.7861396
R2481,びわこ緑水亭,滋賀県大津市雄琴６丁目１番６号,077-577-2222,ryokan,35.087252,135.8937552
R2482,深山楽亭,兵庫県豊岡市城崎町湯島１０１１番地,0796-32-2855,ryokan,35.6275481,134.8000001
R2483,湯田中ビューホテル,長野県下高井郡山ノ内町大字平穏２９５１番地１号,0269-33-4126,ryokan,36.7384522,138.4201579
R2484,志賀高原一望閣,長野県下高井郡山ノ内町大字平穏７１４８番地,0269-34-2031,ryokan,36.7205693,138.4973314
R2485,スポーツハイム初音館,長野県上田市菅平高原１２２７番地３号,0268-74-2628,ryokan,36.5301627,138.3329914
R2486,磯の宿 石花海,静岡県賀茂郡東伊豆町稲取１６０４番地１号,0557-95-2231,ryokan,34.7661838,139.0365703
R2487,金湯苑,神奈川県足柄下郡箱根町湯本５２０番地１号,0460-85-5526,ryokan,35.2287976,139.0996093
R2488,旅館ふくぜん,群馬県渋川市伊香保町伊香保３９６番地１,0279-72-2123,ryokan,36.500568,138.9254281
R2489,汐彩のお宿大内館,神奈川県中郡大磯町大磯１０８３番地,0463-61-0033,ryokan,35.3082909,139.3152625
R2490,ホテルやまぶき,長野県駒ケ根市赤穂４９７番地１４９７号,0265-83-3870,ryokan,35.7400106,137.9033696
R2491,御やどゆもと,兵庫県美方郡温泉町湯字湯本１６１０番地,0796-92-1101,ryokan,35.5478548,134.4837299
R2492,ホテルステラコート太安閣,長崎県壱岐市郷ノ浦町本村触７６０番地１,09204-7-3737,ryokan,33.7514026,129.6976554
R2493,ホテルからまつ荘,長野県大町市大字平２８８４番地１０９号,0261-22-1350,ryokan,36.529621,137.8073619
R2494,立山プリンスホテル,長野県大町市大字平２８８４番地１０号,0261-22-5131,ryokan,36.530243,137.8078883
R2495,青山やまと,静岡県伊東市岡字川向１３７７番地３３号,0557-32-0300,ryokan,34.9534991,139.0956152
R2496,吉田屋旅館,奈良県奈良市高畑町１１２２番地１４号,0742-23-2225,ryokan,34.6815197,135.8324276
R2497,吉田屋別館ホテル大和路,奈良県奈良市高畑町１１１８番地,0742-26-2225,ryokan,34.6811449,135.8321042
R2498,北湯沢温泉郷 湯元名水亭,北海道伊達市大滝区北湯沢温泉町３００番地２号,0142-68-6677,ryokan,42.6245762,141.0254511
R2499,虹の宿ホテル花景色,福岡県うきは市浮羽町古川１０９７番地１号,09437-7-2110,ryokan,33.359681,130.80868
R2501,ビューホテル壱岐,長崎県壱岐郡郷ノ浦町郷ノ浦４０１番地,0920-47-0567,ryokan,33.7428953,129.6833594
R2502,梅むら旅館うぐいす亭,長野県千曲市上山田温泉2丁目32番地5号,026-275-3036,ryokan,36.4785795,138.1412984
R2503,港のホテル,福井県坂井市三国町黒目２２号５１番地２,0776-81-7000,ryokan,36.1885191,136.1342996
R2504,湯快リゾート NEW MARUYA ホテル,石川県加賀市片山津温泉ア２番地１号,0761-74-8614,ryokan,36.3470735,136.3648012
R2505,ホテルダボスタカシマヤ,長野県上田市菅平高原１２２３番地３７１６号,0268-74-2035,ryokan,36.5355367,138.3508104
R2506,鶴井の宿 紫雲荘,神奈川県足柄下郡箱根町塔之沢９２番地,0460-85-8511,ryokan,35.2331592,139.0930307
R2507,椿の宿 吉田や,新潟県村上市瀬波温泉２丁目５番３６号,0254-53-2145,ryokan,38.21422829999999,139.4428569
R2510,湯元ニセコプリンスホテルひらふ亭,北海道虻田郡倶知安町字山田２０４番地,0136-23-2239,ryokan,42.8684226,140.6801086
R2511,ホテルあぶらや,長野県下高井郡山ノ内町大字佐野２５８６番地５,0269-33-3333,ryokan,36.7373602,138.4158028
R2512,中棚荘,長野県小諸市乙１２１０番地,0267-22-1511,ryokan,36.3226648,138.4173094
R2513,鷹明亭辻旅館,長野県長野市戸隠3360,026-254-2337,ryokan,36.740478,138.0858302
R2514,浪花屋,新潟県柏崎市鯨波３丁目１１番６号,0257-23-3030,ryokan,37.3548713,138.5102095
R2517,旅館かぎや,静岡県賀茂郡南伊豆町加納５０８番地,0558-62-0080,ryokan,34.6493066,138.855411
R2518,龍言,新潟県南魚沼市坂戸７９番地,0257-72-3470,ryokan,37.0617019,138.8843514
R2519,菊半旅館,岐阜県下呂市湯之島２８１番地,0576-25-3800,ryokan,35.8110193,137.2393718
R2521,鳴門グランドホテル,徳島県鳴門市鳴門町土佐泊浦字大毛８２番地８８,088-687-1515,ryokan,34.2225282,134.6345151
R2522,雲仙福田屋,長崎県雲仙市小浜町雲仙３８０番地２,0957-73-2151,ryokan,32.7376088,130.2605441
R2524,蔵王.和歌の宿わかまつや,山形県山形市蔵王温泉９５１番地１号,023-694-9525,ryokan,38.16707299999999,140.3965447
R2525,渋ホテル,長野県下高井郡山ノ内町大字平穏２１７３番地,0269-33-2551,ryokan,36.7343975,138.4311413
R2526,春蘭の宿さかえや,長野県下高井郡山ノ内町大字平穏２１７１番地,0269-33-2531,ryokan,36.7346999,138.4315065
R2527,ホテル星川館,長野県下高井郡山ノ内町大字平穏２９４１番地５０,0269-33-3278,ryokan,36.7394519,138.4159096
R2528,ホテル芭新萃,三重県鳥羽市浦村町１８５０番地３３号,0599-32-6100,ryokan,34.4483239,136.9120961
R2529,紗々羅,岐阜県下呂市森１４１２番地１号,0576-24-1777,ryokan,35.8062135,137.244843
R2530,ホテル鹿角,秋田県鹿角市十和田大湯字中谷地５番地１号,0186-30-4111,ryokan,40.2967794,140.8247579
R2531,ホテルレシエント,長野県飯山市大字常郷２１３５番地,0269-65-2482,ryokan,36.9342759,138.3950921
R2532,ホテルセラン,長野県下高井郡山ノ内町大字夜間瀬６９９５番地,0269-33-1111,ryokan,36.7803868,138.4162248
R2533,グランドホテル二葉,大阪府富田林市大字彼方２４３番地６号,0721-34-2260,ryokan,34.4767432,135.5932574
R2534,ホテルアップルランド東館花館,青森県平川市小和森上田川23-6,0172-44-3711,ryokan,40.587968,140.5708943
